track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
Ten,Parts & Labor,spotify:track:6vSwfQIcybCa3FUZFSZvZC,0.0858,0.929,6,-5.755,1,0.138,0.000745,0.834,0.57,0.12,169.809,28920,4,0.0,2,0
Walk A Little Straighter,Billy Currington,spotify:track:3QDGFN2gid9XJ9RUktUxdO,0.56,0.41,8,-7.214,1,0.0259,0.482,0,0.119,0.187,131.915,222280,4,42.73577,9,1
El Orden del Universo - Gravy Indie Union Remix,D3ndron,spotify:track:5rUdFTUT2Mgnbk0gLJ9QEj,0.779,0.946,0,-6.069,1,0.0636,0.00485,8.16e-05,0.189,0.604,119.945,310067,4,64.82979,13,0
You're My Better Half,Keith Urban,spotify:track:06ySRvEnrUxZZ9ml3VO2TY,0.655,0.747,4,-4.41,1,0.0333,0.0369,1.29e-06,0.0449,0.613,118.054,239400,4,23.15763,12,1
Shakara,Fela Kuti,spotify:track:7ahuB6eBMgz9jGm6AMLHuM,0.648,0.713,10,-6.622,0,0.0421,0.27,0.0504,0.205,0.611,120.352,805733,4,78.13706,29,0
Leaving This,Novembers Doom,spotify:track:1YI2IFvvkc21VjaHzXrTB6,0.165,0.689,2,-6.745,0,0.0327,9.42e-05,0.158,0.0722,0.0883,82.448,448067,3,36.06022,17,0
Hate It Or Love It,The Game Featuring 50 Cent,spotify:track:2wGSgTmgSF3xjRrHkTc25R,0.802,0.785,9,-4.781,1,0.207,0.14,0,0.123,0.435,99.998,206400,4,38.8086,12,1
Neva Eva,Trillville,spotify:track:6QwwsJC57SitPcWuyEpuwd,0.777,0.81,7,-4.968,1,0.0462,0.0192,0,0.0861,0.787,78.021,276320,4,41.99645,13,1
Sognare,División Minúscula,spotify:track:3EYPZf5gtyU9suVqTWChzk,0.568,0.734,10,-4.108,1,0.0279,0.00885,1.29e-06,0.162,0.642,99.993,313933,4,29.48074,10,0
Over You,Daughtry,spotify:track:7mXmxXLAnsvXKt4Q37KoMI,0.423,0.922,3,-2.602,1,0.0411,0.017,0,0.102,0.567,156.063,204853,4,23.03406,11,1
Pretty Wings,Maxwell,spotify:track:22NLm3IIR9NLG0cUYtmHMW,0.563,0.402,9,-10.496,1,0.0668,0.252,2.07e-06,0.0886,0.2,115.561,310520,4,100.00688,10,1
Dance of Lust,Freakshow,spotify:track:1ZlCP70vdRmQI4qMvPpXIS,0.452,0.983,2,1.137,0,0.0694,0.00136,0.000192,0.133,0.556,148.829,216880,4,52.53548,13,0
Last Resort,Papa Roach,spotify:track:5W8YXBz9MTIDyrpYaCg2Ky,0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,199907,4,22.41895,11,1
Rock Discreetly,Rhune Kincaid,spotify:track:6RgR614putlhuLuTcJtEE5,0.531,0.91,0,-6.831,1,0.13,0.0025,0.000422,0.109,0.266,145.048,117907,4,61.67736,4,0
Willst du mich für immer - Dance Remix,Michelle,spotify:track:5y6HawmNk07CHySjjNKuqA,0.691,0.839,3,-7.449,1,0.0263,0.0604,0.153,0.264,0.806,130.992,245653,4,53.60612,9,0
Metal Firecracker,Lucinda Williams,spotify:track:2a0L5f7Xr9ESaf17EIDvE8,0.585,0.656,0,-7.289,1,0.038,0.00522,0,0.0774,0.717,123.531,209653,4,56.64349,9,0
Pull Over,Trina,spotify:track:6M33HiUHLC3R3gfXYNGMAy,0.955,0.768,1,-5.54,0,0.181,0.0134,0,0.308,0.741,125.04,194293,4,23.83386,10,1
Like Red On A Rose,Alan Jackson,spotify:track:1ayFArNqsYgGT8gWWSscTD,0.598,0.315,11,-9.83,1,0.0282,0.634,0.191,0.0825,0.172,96.684,213307,3,38.34967,9,1
Shake That Monkey,Too Short Featuring Lil Jon & The East Side Boyz,spotify:track:3XabgBQYC7H80agKcAq83Y,0.937,0.695,0,-6.932,1,0.134,0.000577,3.19e-05,0.295,0.457,99.997,278707,4,20.82038,11,1
Mass of Lords,Jon Kennedy,spotify:track:05bg2rg77FfmpHdSfmo9SB,0.625,0.944,7,-10.45,1,0.0457,0.000268,0.368,0.142,0.637,135.033,217267,4,44.93304,11,0
Evaroora - Mohanam - Misra Chappu,Neyyattinkara Vasudevan,spotify:track:1GESMbuEZlYThRwKIANXtR,0.577,0.657,7,-8.13,1,0.113,0.42,0.00129,0.0859,0.298,152.517,1661120,4,15.79032,61,0
Size Matters (Someday),Joe Nichols,spotify:track:6AuUXX8vRuLccpJvgHoR86,0.562,0.754,5,-5.163,1,0.0392,0.0199,0,0.311,0.676,175.021,170960,4,39.71916,9,1
You'll Think Of Me,Keith Urban,spotify:track:68Iw932AjRCDEPLIzpmOtF,0.581,0.49,2,-10.657,1,0.0355,0.366,7.51e-06,0.101,0.454,82.881,293600,4,42.94932,10,1
While You Loved Me,Rascal Flatts,spotify:track:2rsjgtDbLeSYttYBPL5L1m,0.504,0.596,5,-4.412,1,0.0279,0.239,0,0.0972,0.168,142.051,209933,4,38.99353,10,1
Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,spotify:track:6o3s08kk2fQI37vxGZDrJ1,0.835,0.757,8,-5.029,0,0.23,0.00647,0,0.29,0.626,82.038,274387,4,23.45474,11,1
"Bump, Bump, Bump",B2K & P. Diddy,spotify:track:74jMwg2zsFMICzW3Wems6h,0.833,0.681,1,-6.028,0,0.215,0.0956,0,0.0414,0.887,95.48,282533,4,23.11831,10,1
Funeralopolis,Electric Wizard,spotify:track:6DU1WKdUnR7OZkw7BZl9P0,0.0811,0.658,11,-6.804,1,0.051,1.41e-05,0.903,0.111,0.251,62.825,523333,4,24.52345,16,0
The Hardcore Massive,Scooter,spotify:track:4IFVfkljTHE6b26xcvMiHg,0.688,0.995,8,-6.518,1,0.0568,0.00167,0.878,0.455,0.159,145.996,265541,4,53.13951,12,0
The Way I Live,Baby Boy Da Prince Featuring Lil Boosie,spotify:track:68Zq7PMcPIQE8ol1x3gAqw,0.88,0.438,0,-7.562,1,0.248,0.0147,0,0.0907,0.714,90.02,324907,4,39.73121,13,1
Stole,Kelly Rowland,spotify:track:4CTX9iU2a0Q9vM2T4YMUQL,0.649,0.718,7,-4.984,0,0.0594,0.00676,4.26e-06,0.174,0.477,79.993,249293,4,52.60902,11,1
Infinity,The xx,spotify:track:17eEVo7K960G9wGKNS6rag,0.626,0.267,9,-13.962,1,0.0301,0.812,0.882,0.111,0.142,109.191,313387,4,34.09603,15,0
A Brief Walk in the Sea,Near The Parenthesis,spotify:track:1O3wMxzAagYQ336rdfH9bQ,0.157,0.58,0,-12.5,0,0.0438,0.762,0.925,0.124,0.183,191.214,424867,5,32.68671,15,0
Afterhours - deadmau5 Electro House Remix,Melleefresh,spotify:track:6MArFHinfdGq5mKrFIupax,0.829,0.672,11,-7.022,0,0.128,0.000198,0.314,0.0502,0.621,127.979,333750,4,30.00636,11,0
Bludgeoned to Death,Suicide Silence,spotify:track:4PBOwceSDbHT7qiwUsBNQR,0.271,0.985,1,-3.756,1,0.127,2.22e-06,0.738,0.401,0.316,116.024,154107,3,63.81561,5,0
"Collage #1 (""Blue Suede"")",James Tenney,spotify:track:70klYxQLBSSonN3KrbNU0l,0.31,0.707,11,-12.054,1,0.509,0.912,0.0562,0.108,0.37,56.028,206067,4,17.18683,9,0
Oxygen Corrosion,Insect Warfare,spotify:track:0pbqL0YsmbwdzRdEVRg7bK,0.222,0.994,1,-5.394,1,0.125,0.000107,0.000408,0.181,0.0247,66.222,53453,3,0.0,2,0
That's How Country Boys Roll,Billy Currington,spotify:track:7KnMHRj5xqsOGLv8lGCPa6,0.677,0.919,2,-3.009,1,0.0344,0.054,1.48e-06,0.113,0.902,120.961,224267,4,22.10361,11,1
Taste of Blood,Slaughter Lord,spotify:track:6j2MEc7WIrDzfMUs3iSopy,0.191,0.989,11,-10.553,0,0.329,0.0229,0.249,0.356,0.0377,85.219,197307,4,43.00753,9,0
Then They Do,Trace Adkins,spotify:track:7tUZJ2ZcRZXYZQlV7CsMB2,0.448,0.453,10,-6.563,1,0.0286,0.273,0.000342,0.0751,0.359,149.815,270893,4,29.33115,15,1
ObZen,Meshuggah,spotify:track:4PHppm7v48ys7YrVelKSYq,0.149,0.999,5,-4.225,1,0.114,3.17e-06,0.91,0.518,0.322,85.03,264413,4,45.46376,11,0
Walking On A Dream,Empire of the Sun,spotify:track:0mBkoM8r7KAQzZij5swTUL,0.87,0.699,5,-5.541,0,0.0459,0.245,6.76e-06,0.0588,0.726,126.967,198440,4,31.29151,9,0
U Remind Me,Usher,spotify:track:2QsZVnbWVSjKMXK6K3uRBL,0.657,0.629,6,-4.938,1,0.0782,0.194,0,0.254,0.726,93.985,266893,4,37.0818,14,1
Sheena Is A Parasite,The Horrors,spotify:track:4gQP59lYowoVb9hlYMKboc,0.267,0.932,9,-4.981,0,0.158,2.42e-06,0.174,0.0396,0.411,172.318,102440,4,22.97723,5,0
Rock of Gibraltar,Trumans Water,spotify:track:0MwzDfNlkrjO8fkjAdQgJD,0.158,0.839,2,-4.326,1,0.086,2.45e-05,0.928,0.113,0.134,132.885,171693,4,114.44852,6,0
Could It Be,Jaheim,spotify:track:1eDmhyYxYa8VG360HVPzUh,0.655,0.553,9,-6.854,0,0.0891,0.0636,1.73e-05,0.126,0.531,70.033,224667,4,23.93606,7,1
Death Metal,Vader,spotify:track:7xQRR6gqZkngT3AFpUiKlF,0.214,0.959,9,-4.791,1,0.123,3.89e-05,0.864,0.0865,0.298,126.606,158360,4,63.70952,6,0
Beer For My Horses,Toby Keith Duet With Willie Nelson,spotify:track:7E2DqvnVtbIrFrL5X6YH9Q,0.717,0.85,10,-5.329,1,0.0473,0.368,0,0.0495,0.805,119.005,204000,4,30.96252,12,1
Sen No Yoru Wo Koete,Aqua Timez,spotify:track:1N96Zrw2aAQVA9baB0gXPq,0.377,0.777,1,-3.784,1,0.0307,0.0422,0,0.118,0.519,87.808,293187,4,36.70331,12,0
Balla Baby,Chingy,spotify:track:6HFXjB2fvQUBuE3B5kmvfW,0.928,0.643,11,-5.48,0,0.0759,0.0527,0,0.0988,0.895,93.006,215907,4,26.76394,9,1
I'm a Metal Head (Reprise),Apokalyptic Raids,spotify:track:01WpWVOHUCe7yICDPHwesF,0.266,0.949,8,-8.649,1,0.0531,0.000103,0.121,0.0739,0.232,160.623,65000,4,32.90386,4,0
Locked Up,Akon Featuring Styles P.,spotify:track:0YUrjFy4qFKOO5NhM9tYdV,0.828,0.58,7,-4.395,1,0.0941,0.0255,0,0.103,0.407,89.973,235067,4,34.37934,10,1
I,Benn Jordan,spotify:track:46uuuGgjsgmD7mYFBJul5J,0.268,0.346,10,-18.869,1,0.0307,0.75,0.828,0.283,0.376,144.313,186228,4,21.14103,7,0
Even The Sand Is Made Of Seashells,Thursday,spotify:track:4W9F7z80oilOCTLIDsXdvS,0.289,0.781,10,-5.981,0,0.037,0.0195,0.0633,0.128,0.194,120.259,250493,4,28.89805,13,0
Honey,Erykah Badu,spotify:track:2z4ypE6YI1mybsczNx4eRU,0.399,0.802,6,-7.869,0,0.35,0.0273,0.00387,0.187,0.437,87.818,320973,4,41.45883,14,1
Exterminate Annihilate Destroy,Rotersand,spotify:track:7nkE8IOqy4ZYFIjpd3CQMa,0.574,0.921,0,-5.747,0,0.0695,0.00157,0.475,0.669,0.257,121.995,317173,4,33.4943,6,0
If I Had Eyes,Jack Johnson,spotify:track:3FnkZFv7kbxwlgaLgbqeDc,0.794,0.569,2,-8.057,1,0.0371,0.663,0.00343,0.0898,0.706,92.915,238813,4,33.51435,12,1
Barlights,fun.,spotify:track:4HBeHxm71PBKrc6MGtnAaZ,0.553,0.724,9,-5.531,1,0.067,0.16,0,0.0959,0.508,133.978,257360,4,37.96721,8,0
Can't Hold Us Down,Christina Aguilera Featuring Lil' Kim,spotify:track:0cv1Mnb47oMvjVKMc2cyZw,0.859,0.658,8,-4.481,1,0.192,0.0326,0.00181,0.0651,0.538,98.989,255267,4,28.70291,9,1
Ain’t No Punk,Do Or Die,spotify:track:3HBqW9YwtLl92snLI9PEuu,0.862,0.633,6,-6.152,1,0.121,0.0401,1.38e-06,0.132,0.246,129.913,249533,4,19.00151,10,0
Main Naiyon Bolna,Bally Sagoo,spotify:track:6b04yst6iSkPBN5gXUw60v,0.818,0.517,7,-7.196,1,0.108,0.0587,0.00139,0.13,0.52,92.997,357093,4,38.89224,15,0
You're Beautiful,James Blunt,spotify:track:7j6C8ITuzhA7GHmj2z9mSd,0.66,0.183,3,-15.238,1,0.068,0.994,0.928,0.119,0.218,78.936,177066,4,28.33464,10,1
Yo (Excuse Me Miss),Chris Brown,spotify:track:7DFnq8FYhHMCylykf6ZCxA,0.536,0.612,4,-5.847,1,0.272,0.119,0,0.209,0.57,86.768,229040,4,41.29358,11,1
If You Ever Stop Loving Me,Montgomery Gentry,spotify:track:7zywdG4ysfC5XNBzjQAo2o,0.443,0.885,7,-6.172,1,0.0414,0.123,3.09e-05,0.28,0.536,185.034,202760,4,44.8832,9,1
She Never Cried In Front Of Me,Toby Keith,spotify:track:4CA1ZvDNhoaCJcozvGP8WH,0.458,0.621,7,-4.553,1,0.0306,0.374,0,0.0999,0.34,145.904,239507,4,53.25203,11,1
Get The Party Started,P!nk,spotify:track:02jcEwywffn3Tsb48fXmlW,0.802,0.904,11,-3.267,0,0.0459,0.00108,0,0.173,0.961,128.931,192533,4,72.87538,7,1
We Made You,Eminem,spotify:track:4UMTp91LHhvW33ol9ZQH0Q,0.924,0.853,2,-1.203,1,0.0792,0.107,1.45e-06,0.129,0.67,114.003,269613,4,26.34673,13,1
Oklahoma,Billy Gilman,spotify:track:2TIzsX5IvHW2ppG5PD7Qma,0.42,0.268,1,-10.217,1,0.0332,0.484,0,0.0892,0.27,138.595,244000,4,44.34768,11,1
She Let Herself Go,George Strait,spotify:track:1mIQiN9xMz58kfQO6wjOeX,0.659,0.572,6,-7.817,0,0.0252,0.0888,1.08e-05,0.0813,0.386,113.987,198213,4,28.14129,9,1
Big Girls Don't Cry,Fergie,spotify:track:3Q4WeJmzxuDpzMu9QjQqbM,0.708,0.641,7,-4.296,1,0.0336,0.205,0,0.0945,0.253,113.082,268120,4,74.80411,10,1
Sweet And Low,Augustana,spotify:track:1W4c3lEi67BG5Ev7CgYqNi,0.443,0.727,11,-4.455,1,0.0315,0.00572,0.000845,0.106,0.407,151.93,214067,4,30.76823,11,1
Djazeria,Mon Cote Punk,spotify:track:2UHz6N97V7BVINyGvs1pHi,0.729,0.749,11,-6.651,0,0.208,0.664,0,0.132,0.793,85.965,193187,4,32.40331,9,0
Already Gone,Sugarland,spotify:track:6Gd842MwS4ySeBdQTU09sh,0.48,0.596,1,-5.844,1,0.03,0.214,1.06e-05,0.151,0.332,154.769,275867,3,31.39965,12,1
After Party,Koffee Brown,spotify:track:5cvMzT7kEvcxcdtcJz1vQY,0.802,0.552,5,-4.796,0,0.0503,0.0492,1.7e-06,0.0224,0.601,105.481,214560,4,45.95399,7,1
I Love Rock,Oneida,spotify:track:7now6xoy3GNgJHvwSxPqbu,0.131,0.949,9,-6.243,1,0.12,0.000824,0.476,0.142,0.148,187.127,230240,3,51.11584,9,0
Never Wanted Nothing More,Kenny Chesney,spotify:track:2q49JWdTqa951SdCXZW44g,0.528,0.742,7,-7.044,1,0.0526,0.0412,1.99e-05,0.236,0.746,177.842,207720,4,21.1097,11,1
At The End Of The Day,Amon Tobin,spotify:track:2kmOzndbVl8GomtgVGmEHS,0.465,0.78,8,-7.064,1,0.0323,0.264,3.68e-05,0.35,0.329,81.989,192200,4,50.52402,7,0
Bizarre Disco Junky,Synapscape,spotify:track:6fFHtMdeFXk26WxooZFzhm,0.331,0.752,5,-4.438,1,0.11,0.000246,0.0678,0.146,0.286,119.388,294040,1,56.4155,10,0
Suspended by the Throat,Job For A Cowboy,spotify:track:3mdrXhIO3XOoS8MMSx8o12,0.304,0.957,7,-4.909,1,0.203,2.51e-05,0.829,0.181,0.299,117.573,255120,3,45.05235,11,0
Velonica,Aqua Timez,spotify:track:2wKFFJkshZruKwGWnXFtqE,0.489,0.914,7,-4.188,1,0.0483,0.000183,0,0.137,0.545,136.917,281173,4,21.50399,14,0
You Can't Take The Honky Tonk Out Of The Girl,Brooks & Dunn,spotify:track:56LfnhlS3xvjtCpXWOxleW,0.574,0.949,5,-2.799,1,0.0383,0.00881,3.82e-05,0.277,0.755,114.271,208933,4,19.52347,12,1
January 1979,mewithoutYou,spotify:track:0BMzC3hYff1zj2MsllexiU,0.453,0.956,4,-4.973,1,0.0666,0.0014,0.877,0.0997,0.269,81.529,206440,4,36.69378,8,0
Living to Die,Vision Of Disorder,spotify:track:3w8lbCMKWBMu40MoNyV0Il,0.248,0.881,5,-5.147,0,0.076,4.76e-05,3.72e-05,0.101,0.347,102.913,246467,4,68.94163,8,0
Touch My Body,Mariah Carey,spotify:track:2H1l4JczUDbiWfQtQElB05,0.715,0.665,4,-7.736,0,0.0502,0.0996,0,0.224,0.84,78.502,204733,4,25.27818,12,1
Slaughtered Corpse,Slaughter Lord,spotify:track:2tWnDCm1VSwcVNB7l8DES2,0.172,0.889,2,-10.191,1,0.0851,2.67e-05,0.766,0.274,0.174,117.694,216587,4,32.29776,11,0
The Aftermath,Origin,spotify:track:5y25DV4hGYUizcnAH1kFgM,0.366,0.94,1,-8.244,1,0.116,2.01e-06,0.815,0.114,0.142,130.224,274800,4,48.51991,12,0
Dumbledore's Farewell,Nicholas Hooper,spotify:track:0bmb8jg6ljmt8qBmIsMNvL,0.237,0.062,9,-22.176,0,0.0513,0.417,0.893,0.178,0.0357,114.738,142253,3,37.64359,6,0
(David Bowie I Love You) Since I Was Six,The Brian Jonestown Massacre,spotify:track:5FQ1ZPkIyYss4XhhDBvnC5,0.201,0.647,10,-6.842,1,0.0363,0.000926,7.9e-05,0.176,0.32,115.609,203933,4,47.42454,9,0
Do You Want To,Franz Ferdinand,spotify:track:0vek0LcCbvcMtj0GkXMMJy,0.413,0.942,0,-2.871,1,0.0453,0.0783,0.000412,0.689,0.759,123.085,215000,4,80.74815,7,1
Walking On A Dream,Empire of the Sun,spotify:track:6A6qBFJHid4WutQu6HHEZt,0.87,0.699,5,-5.541,0,0.0459,0.245,6.76e-06,0.0588,0.726,126.967,198440,4,31.29151,9,0
Swear It Again,Westlife,spotify:track:2x1D20z93vGEjtTP07GOOr,0.626,0.532,9,-7.205,1,0.0276,0.296,0,0.123,0.33,130.076,247933,4,23.07814,10,1
Your Body,Pretty Ricky,spotify:track:5y4TDQdYzlT4eoQIPOgNDz,0.838,0.594,4,-5.695,0,0.113,0.176,0,0.0867,0.507,90.038,240040,4,32.77037,10,1
Jupiter Room - Martian Assault Edit,Digitalism,spotify:track:6IEnMBmoXs2ZMohvqg8WxL,0.872,0.677,9,-6.417,1,0.246,0.000995,0.881,0.081,0.324,124.959,349880,4,49.03761,14,0
Get'cha Head In The Game,Andrew Seeley,spotify:track:74DXAIMTlcfWfXXJbDtaiZ,0.799,0.946,1,-6.892,1,0.236,0.0321,3.36e-06,0.926,0.288,113.028,203907,4,74.25023,7,1
U Understand,Juvenile,spotify:track:5V6r4UQ0z7gxkkREnza5Y0,0.901,0.829,5,-4.036,0,0.146,0.0585,0,0.0498,0.674,99.766,259293,4,51.05927,13,1
My Way,Limp Bizkit,spotify:track:2gSVKxPDww9Eep5rdvtdem,0.576,0.864,6,-3.981,1,0.0462,0.02,1.68e-06,0.683,0.609,97.225,272973,4,62.47095,9,1
Hero,Chad Kroeger Featuring Josey Scott,spotify:track:779ooI3rBd0CLqCiiJmtVo,0.427,0.843,4,-4.54,1,0.0364,0.00216,0,0.179,0.304,147.387,200480,3,51.69731,10,1
Rock del gato - Vivo,Ratones Paranoicos,spotify:track:6kH6b7sxXoccjzBikdwCJ3,0.483,0.967,9,-3.467,1,0.0778,0.416,0.108,0.927,0.629,118.667,254773,4,85.72657,5,0
Looking For You,Kirk Franklin,spotify:track:7lXbmBVZsyhxsxBzodG1w3,0.81,0.72,1,-4.793,1,0.0503,0.0138,0,0.221,0.805,121.984,246560,4,19.4207,11,1
Dream On,Depeche Mode,spotify:track:17ZX2lirfQGxbPLcn25sf7,0.811,0.563,10,-9.452,0,0.0412,0.271,0.00158,0.132,0.631,127.986,260680,4,39.19379,13,1
Russian Roulette,Rihanna,spotify:track:3rMsX63C0IZVnOT5LGYoTH,0.48,0.486,6,-5.754,0,0.0447,0.046,0,0.107,0.265,80.051,227533,4,27.76427,7,1
I'll Be Waiting,Lenny Kravitz,spotify:track:2HPVtKMWRlP1r9ODenvePM,0.677,0.452,10,-6.468,1,0.0332,0.0736,0.0065,0.0969,0.595,72.78,259187,4,39.45712,10,1
Maula Mere Maula,Roop Kumar Rathod,spotify:track:5KNuHsIeFtD0oukst77hBi,0.548,0.737,0,-7.865,1,0.0386,0.458,0.00806,0.091,0.412,119.961,364330,4,27.50818,16,0
Why,Derdian,spotify:track:1ghLRWT56XTf5T7h9P0bdO,0.463,0.551,1,-4.561,0,0.0317,0.0363,0,0.101,0.229,113.901,355120,4,55.65081,14,0
The Pilgrim - 2015 Remaster,Iron Maiden,spotify:track:3v11n0mUl2VmWcnjiTzbGm,0.308,0.934,9,-4.145,0,0.0606,0.000306,0.0313,0.0863,0.541,97.848,307867,4,49.45041,14,0
Keep Holding On,Avril Lavigne,spotify:track:4UPcXTh26ilb7owtuyHqNI,0.274,0.786,7,-2.354,1,0.0333,0.0374,0,0.143,0.146,161.061,239907,3,35.03301,10,1
Insatiable,Darren Hayes,spotify:track:4Q8yCpsxxJF0tRsjzu6Ytw,0.67,0.847,0,-5.449,0,0.0545,0.0974,0,0.0842,0.852,143.872,310227,4,57.89096,11,1
O Gladsome Radience (kiev-pechersk Chant),Kiev Theological Academy & Seminary choir,spotify:track:5hVhG3zOH1IUHiWb6c9MvO,0.105,0.0694,8,-23.635,0,0.0393,0.992,0.0583,0.0938,0.0362,90.915,442053,3,58.37173,20,0
Calling All Angels,Train,spotify:track:0E29BKKGCJHcb7b9oIWgGB,0.454,0.839,3,-5.368,1,0.0441,0.0746,0,0.279,0.529,166.166,242200,4,34.74606,8,1
Touch It,Busta Rhymes,spotify:track:7HiUa9Gkk3QddHWT4jKiXd,0.641,0.615,1,-7.475,1,0.389,0.0367,0,0.105,0.411,68.938,240147,3,38.38141,12,1
When You Were Young,The Killers,spotify:track:70wYA8oYHoMzhRRkARoMhU,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.435,220427,4,20.0094,7,1
Akkam Pakkam,Sadhana Sargam,spotify:track:3eeUvZTgP5uJfOMqI3sUVq,0.773,0.628,11,-6.737,0,0.0425,0.108,0.00119,0.246,0.588,119.96,316000,4,42.01564,17,0
She's Country,Jason Aldean,spotify:track:0PspNrE4MSjr1JeB4OW0jn,0.553,0.872,1,-2.832,0,0.0782,0.198,0,0.0659,0.638,172.138,220573,4,21.84293,12,1
Few and Far Between,Shutdown,spotify:track:3DNCnnOLmDRtm3WHId4Gib,0.42,0.973,2,-4.524,1,0.142,0.000162,0.0357,0.0969,0.336,94.212,172427,4,7.67978,3,0
Pushin' Me Away,Jonas Brothers,spotify:track:6IxbD3Vdv7AIYC11ABftOW,0.473,0.903,7,-6.123,1,0.0678,0.0145,1.23e-06,0.195,0.452,161.956,183120,4,28.2859,6,1
Sick Of Being Lonely,Field Mob,spotify:track:0rBzABScu9c6D1Juislm2z,0.692,0.921,8,-4.853,1,0.105,0.0016,2.05e-05,0.299,0.856,173.837,229160,4,40.9831,13,1
Problematic,All,spotify:track:4RMmoTW92A1hffg29g2net,0.434,0.989,2,-3.91,1,0.182,0.0395,6.34e-06,0.186,0.328,111.514,82533,4,26.07456,5,0
Just LIke Dr. Jones,International Superheroes Of Hardcore,spotify:track:5XKfNFtrN8a7alzhO8ewGr,0.179,0.868,10,-4.234,1,0.0648,4.01e-05,0,0.0903,0.531,172.422,66173,4,19.92164,4,0
Always On Time,Ja Rule Featuring Ashanti,spotify:track:4hrae8atte6cRlSC9a7VCO,0.84,0.706,5,-6.104,0,0.2,0.208,0,0.241,0.839,96.673,245133,4,42.91774,8,1
The Next Episode,Dr. Dre Featuring Snoop Dogg,spotify:track:4LwU4Vp6od3Sb08CsP99GC,0.922,0.909,10,-2.429,0,0.27,0.0281,0,0.0856,0.309,95.295,161507,4,73.03954,6,1
"Terzett, Op. 10: II. Dreher",Joseph Küffner,spotify:track:0D480PwG5JodF52u9x7FpT,0.502,0.0526,0,-22.677,1,0.0443,0.99,0.932,0.0763,0.325,84.49,102493,4,45.63817,5,0
You'll Be There,George Strait,spotify:track:6ljgpSnKrzvpigdjt0rCkF,0.583,0.481,4,-8.822,1,0.0276,0.264,0,0.119,0.172,98.909,257493,4,79.12211,11,1
Poppin',Chris Brown Featuring Jay Biz,spotify:track:7vGRXiYWFk6NjUnsNjQJQd,0.767,0.419,9,-3.011,0,0.0369,0.00895,0,0.0521,0.547,122.963,265333,4,35.88071,11,1
Ganesh Vandana,Brahmins,spotify:track:0hViEu5RuAx4Awe2ZJ5BRI,0.428,0.463,8,-9.594,1,0.0436,0.771,0,0.0899,0.0701,119.61,515106,3,39.51076,15,0
Grind With Me,Pretty Ricky,spotify:track:3B7i9OKRRmIsSBHEbJz58Y,0.7,0.538,1,-5.952,1,0.045,0.000204,0,0.105,0.189,136.518,237733,4,30.0575,11,1
Bootylicious,Destiny's Child,spotify:track:31CsLSgn0HdZEVC8Bnnmvr,0.835,0.833,1,-4.364,0,0.284,0.00247,0,0.171,0.586,103.358,207733,4,26.35294,9,1
"Serenata concertante in E Minor, Op. 105: VI. Marcia- Allegro moderato - Artaria Trio",Anton Diabelli,spotify:track:2EKLBatNcnStYZUR75Xdty,0.519,0.0248,4,-24.994,1,0.0567,0.989,0.737,0.0827,0.397,124.92,355667,4,35.17017,18,0
Offering Chant - Unplugged,Lama Gyurme,spotify:track:169rPv0jBiT1Q0r2srVwiG,0.467,0.102,1,-14.601,1,0.0328,0.984,0.000266,0.118,0.272,114.157,315400,4,53.20646,10,0
Offerrök,Fejd,spotify:track:0iKKePvWWbU9hP5VqWBn7I,0.507,0.932,2,-4.376,1,0.0398,0.0107,0.000918,0.0382,0.263,107.96,339200,4,35.2483,15,0
Three Cheers For Five Years,Mayday Parade,spotify:track:3hJoAM3O7q1i70lJRf8Cky,0.36,0.505,11,-5.485,1,0.0314,0.616,0,0.326,0.382,69.126,290787,4,37.33819,10,0
Pachchadanamey,Hariharan,spotify:track:49nQCpklrhXuaK5s1TQwOl,0.538,0.487,1,-13.105,0,0.0643,0.409,0.00016,0.394,0.521,175.925,357947,4,34.78642,21,0
I'm Throwed,Paul Wall Featuring Jermaine Dupri,spotify:track:3n5rIcC04MiNx4T2GOS06g,0.739,0.777,4,-5.7,0,0.239,0.0135,0,0.134,0.756,82.01,231307,4,28.28997,11,1
Welcome To My Life,Simple Plan,spotify:track:714Lw0m2SmCEhKSPw0Dn8J,0.421,0.858,1,-4.535,1,0.0963,0.0134,0,0.067,0.491,173.255,206773,4,35.10835,9,1
According To You,Orianthi,spotify:track:72phhQtfwZcRweweRxxkmU,0.619,0.917,5,-2.582,1,0.0507,0.0233,1.21e-05,0.0986,0.552,131.002,200347,4,33.97347,7,1
Lights & Music,Cut Copy,spotify:track:2dngx6srtqsxvyh7oGV8FM,0.601,0.947,10,-4.258,0,0.0399,0.0543,0.173,0.782,0.566,126.023,277360,4,30.98628,12,0
The Climb,Miley Cyrus,spotify:track:0V8FYVlBFuXXTIvRnMbZyS,0.327,0.588,4,-6.611,1,0.0336,0.0834,0,0.104,0.329,161.074,236067,4,40.07128,11,1
