track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
Little Lamb Lost,Zbigniew Namysłowski Quintet,spotify:track:7frKyNPySUMVBv6u6AgJ6V,0.49,0.396,1,-12.507,1,0.057,0.895,0.709,0.0998,0.583,123.562,429813,3,38.25963,19,0
Thief of Fire,The Pop Group,spotify:track:6N0HfDjXB80gcqgapC2qIV,0.438,0.576,9,-10.296,1,0.137,0.0169,0.0282,0.538,0.454,159.573,276040,4,41.5895,15,0
Dlaczego małpa,Jan Ptaszyn Wróblewski Quartet,spotify:track:0FtGdxafgbKHCACWpVk6Lo,0.444,0.504,5,-12.648,0,0.0813,0.301,0.536,0.245,0.726,87.65,473627,3,35.28162,21,0
Earthrise II - (Bonus Version) (Remastered),Steven Halpern,spotify:track:1fnI6iHbSzPNNX1shIQcR3,0.215,0.0255,5,-31.547,0,0.0569,0.841,0.946,0.111,0.0308,118.575,191880,3,28.49341,12,0
Born To Be Alive,Patrick Hernandez,spotify:track:3XIEWK1V9n25PS9Vb6axj5,0.704,0.867,2,-5.808,1,0.0315,0.0846,0,0.206,0.809,131.467,188133,4,40.89374,9,1
Copo Vazio - Ao Vivo,MPB4,spotify:track:54wTLbVH6F7vsFnHD54LQ6,0.479,0.381,9,-11.687,1,0.0529,0.89,0.00157,0.154,0.299,123.585,135080,1,28.51247,8,0
Open Country,Gordon Giltrap,spotify:track:4TdK7H78YEX9P2KQ9fvRDX,0.453,0.477,2,-14.381,1,0.0374,0.277,0.929,0.647,0.532,179.163,175375,3,32.72051,7,0
Thunder 8,Nature's Mystic Moods,spotify:track:6C1hPGSRn8fmTA5wJk3RA3,0.0935,0.852,11,-24.993,0,0.0525,0.0942,0.949,0.295,0.0188,86.322,60147,4,21.54359,4,0
Boats Against The Current,Eric Carmen,spotify:track:6ozvQm6yKNq4LUbMgBRgLH,0.428,0.365,7,-11.074,1,0.0279,0.339,0.000335,0.0948,0.139,112.615,263533,4,52.92316,12,1
Canción del Paraná,Eduardo Falú,spotify:track:3hlovHZ9d2zo1hS3Owcipp,0.402,0.0949,8,-20.272,1,0.0363,0.968,0.0197,0.115,0.435,165.021,175798,4,35.21301,9,0
Keep The Change,Kayak,spotify:track:4hIisu2DY6XQY37Cs6jq4L,0.652,0.594,2,-10.717,0,0.04,0.222,8.47e-05,0.217,0.932,123.036,220467,4,36.81494,11,0
Heard It In A Love Song,The Marshall Tucker Band,spotify:track:0xTY7Tld4DRxqUhxdw7bZW,0.555,0.797,2,-7.484,1,0.0389,0.168,0.00268,0.12,0.683,152.87,297973,4,21.72934,15,1
Have Mercy - 2001 Digital Remaster,Mighty Diamonds,spotify:track:5KdTZMkWPdU8pFzSmKdJr1,0.77,0.428,4,-8.881,1,0.0479,0.0935,0,0.0763,0.937,73.238,199067,4,52.89029,7,0
Angel,Aretha Franklin,spotify:track:6hpATujo25ozqubXszUxwR,0.27,0.577,0,-8.195,1,0.0579,0.755,0.127,0.139,0.362,170.25,268040,4,48.22009,14,1
Hi'ilawe-1947/Luau Hula,Gabby Pahinui,spotify:track:2mHIhnIFL8hW0g98qpYKlE,0.416,0.383,8,-15.93,1,0.0346,0.794,0.0178,0.101,0.677,95.513,221840,4,29.7649,9,0
Presto Vivace And Reprise,U.K.,spotify:track:7232byRcbuZ5wFoSF05glQ,0.445,0.804,0,-10.478,1,0.0575,0.218,0.00714,0.191,0.733,155.184,185733,4,37.19213,7,0
"Mercy, Mercy Me (The Ecology)",Marvin Gaye,spotify:track:1dnTzkUEdwm9jrmdpKSfWU,0.499,0.633,6,-12.145,0,0.0445,0.373,0.718,0.0876,0.474,93.238,196467,4,71.91153,9,1
Quest,Gordon Giltrap,spotify:track:2lWxfELl0Txk4HhFBYn70X,0.332,0.454,9,-11.461,1,0.029,0.438,0.851,0.329,0.39,128.605,311360,4,49.93128,13,0
Help Me Make It Through The Night,Sammi Smith,spotify:track:2XWmbwp9FBAaFcSE9BLQzc,0.559,0.35,8,-12.01,1,0.0245,0.605,0.000443,0.102,0.413,78.035,155533,4,26.27934,8,1
Colours Of The World,Ebony,spotify:track:2VeT8utPQvZBbpxj2vpIqK,0.338,0.69,2,-9.925,1,0.064,0.0493,0.000209,0.102,0.493,172.839,260373,4,34.65145,14,0
New Walkin' Blues,Paul Butterfield's Better Days,spotify:track:0pjSEEhUEld4YCn5yzT18m,0.721,0.454,0,-11.385,1,0.0524,0.164,0.00133,0.175,0.85,112.138,293933,4,68.15402,13,0
Barato Total,Gal Costa,spotify:track:7MofMXf08ByS7FGDW5Nuwx,0.658,0.473,1,-15.145,1,0.0627,0.0985,0.00706,0.09,0.964,89.629,231267,4,42.46683,10,0
Ain't It A Sad Thing,R. Dean Taylor,spotify:track:3aQf3GpxbiJWA0VgH3ayKU,0.491,0.908,7,-3.366,1,0.0451,0.488,0.00322,0.068,0.81,172.293,148027,4,31.52205,10,1
Baiser Au Crépuscule & Fin,François Bréant,spotify:track:3BP35W3FbyTQm7Q9CcgLR6,0.246,0.217,9,-14.618,1,0.0345,0.585,0.63,0.327,0.0393,139.123,254640,3,45.20318,14,0
Nanakuli,Keola & Kapono Beamer,spotify:track:6tRcgIoOXfYbpJnTsUyK97,0.719,0.365,7,-18.87,1,0.0397,0.312,0.0106,0.115,0.837,139.064,170200,4,37.71375,9,0
I'll Never Fall In Love Again,Dionne Warwick,spotify:track:1MHgV79MSYE6ymNlGa3bRY,0.676,0.339,1,-13.805,1,0.0509,0.717,9.77e-06,0.109,0.756,136.882,174840,4,27.49278,8,1
Kaze No Organ,Taeko Onuki,spotify:track:6JfFxjeCRIBqxiTa56SGjm,0.556,0.411,2,-10.51,0,0.0245,0.585,1.67e-06,0.141,0.17,78.127,202067,4,84.45614,9,0
Love Has No Pride,Linda Ronstadt,spotify:track:43xZPZuBDfkj43E6Ll6o52,0.373,0.259,10,-11.0,1,0.0345,0.555,0.000724,0.117,0.241,124.763,252080,5,35.79758,15,1
I Could Write A Book,Jerry Butler,spotify:track:5TyyswOrL22rJAJvvuCLVA,0.542,0.524,10,-8.425,1,0.0736,0.757,1.36e-06,0.489,0.748,132.184,149507,4,31.14954,8,1
#9 Dream,John Lennon,spotify:track:4ZVWvCUwsOnIGmJMj71RkG,0.406,0.597,0,-11.745,1,0.0336,0.0744,0.0133,0.254,0.478,115.474,286813,4,42.54883,12,1
Another Puff,Jerry Reed,spotify:track:4nSE6hEh0vxzjDVf8yvjjQ,0.726,0.441,0,-16.405,1,0.0945,0.955,0.2,0.096,0.685,86.717,245240,4,77.99898,11,1
La Marcha de San Lorenzo,Billy Bond y La Pesada,spotify:track:24sYgKgve1X6pQJWK7wVO5,0.486,0.592,7,-10.139,1,0.0629,0.563,0.756,0.182,0.804,91.573,332933,4,37.67939,16,0
Why Me,Kris Kristofferson,spotify:track:6uMKkOEkPJRumFvAzo5nr9,0.426,0.132,7,-16.651,1,0.026,0.64,0,0.262,0.307,81.642,206960,3,21.22621,11,1
Halt dich an deiner Liebe fest,Ton Steine Scherben,spotify:track:0UIJh1j0OqO7se1J3JeX1X,0.363,0.566,4,-9.761,1,0.0327,0.0679,0.0102,0.124,0.539,150.015,419213,4,28.78701,13,0
How I've Tried,Larry Sparks,spotify:track:4YUSWtD2suaz2AOKD5WVgl,0.511,0.356,5,-12.426,1,0.0298,0.807,0.0128,0.142,0.712,160.473,145827,4,59.52178,6,0
Whisper Not,Art Farmer,spotify:track:5sWICCJDJ8krh8ptwVigV9,0.5,0.309,2,-15.378,0,0.0402,0.786,0.689,0.105,0.366,62.218,525667,4,19.73447,18,0
Double Lovin',The Osmonds,spotify:track:7GMK1rjXGueZQfafJVWcYM,0.568,0.543,1,-12.099,1,0.0489,0.659,2.36e-05,0.4,0.871,105.482,157467,4,24.52893,6,1
Suite for Violin & Jazz Piano Trio: V. Ragtime - Instrumental,Claude Bolling,spotify:track:0pbQ8DUCiXet7adAxw3LEz,0.454,0.211,5,-17.361,1,0.0443,0.973,0.0139,0.403,0.457,139.09,313227,4,33.64002,14,0
Red Eye Blues,Red Eye,spotify:track:4DGhp9bEMmbNI0wGdWBgwu,0.572,0.418,6,-7.098,1,0.035,0.797,2.33e-05,0.0844,0.447,80.23,233679,4,119.63607,8,1
Eu Faço Tudo pra Você Voltar,Jose Roberto,spotify:track:3xMg9HrbkdrpVEe1YX5mWu,0.52,0.663,11,-6.781,0,0.0401,0.451,4.11e-05,0.131,0.723,123.492,140840,4,20.64221,6,0
Young Love,Ray Stevens,spotify:track:6tH2LG0XVubhLPnKTXKgPD,0.543,0.521,0,-13.596,1,0.0279,0.636,0.00316,0.114,0.838,134.499,227520,4,39.92885,14,1
Melody Lee,The Damned,spotify:track:6AIuLQfaPejI7gxodUbUBf,0.261,0.941,11,-9.477,0,0.116,0.00446,0.00149,0.135,0.128,107.92,127514,4,27.58608,6,0
Du,Peter Maffay,spotify:track:6fFshpRdAV1MHSpzXP3Yyk,0.493,0.453,11,-11.99,1,0.0265,0.15,0.00435,0.427,0.461,94.021,298093,3,71.56999,14,0
This Ol' Cowboy,The Marshall Tucker Band,spotify:track:0diAR6QUxrDiEBjRZSfweR,0.439,0.746,2,-5.78,1,0.0469,0.193,3.05e-05,0.173,0.817,109.309,219347,4,56.23901,9,1
Medley: Gemini / Double Image,Miles Davis,spotify:track:0cq9qWccMK3gnky5fyVTCP,0.487,0.326,7,-13.382,1,0.0855,0.677,0.0305,0.108,0.31,77.783,353533,4,46.06482,16,0
Riprendendo il volo,Giorgio Gaslini,spotify:track:0cDTfc0snf0xGchJ4uhEPm,0.531,0.295,2,-18.616,0,0.0359,0.187,2.48e-05,0.121,0.672,60.34,179445,4,23.56128,10,0
I Want You Tonight,Pablo Cruise,spotify:track:1tnfkrTWejMhXPXz7I1bhv,0.724,0.858,7,-7.995,1,0.0273,0.00855,0.00105,0.276,0.905,122.996,330760,4,24.05903,14,1
Lost Without Your Love,Bread,spotify:track:1aRncYBtdizYoVKcSt8oaY,0.266,0.345,10,-11.484,1,0.0309,0.376,1.9e-05,0.103,0.199,145.98,176893,4,31.56419,8,1
Let There Be Music,Orleans,spotify:track:007ORKgtPNwbGsB0cp4hVS,0.538,0.782,9,-10.403,1,0.0337,0.00738,0.000564,0.0779,0.807,136.471,244440,4,29.75608,11,1
Absolute Ego Dance,YELLOW MAGIC ORCHESTRA,spotify:track:2t3jp9JAOZHYR6bwlixsVb,0.669,0.96,2,-5.839,1,0.0392,7.79e-05,0.852,0.127,0.96,143.61,277280,4,29.2613,11,0
People In Love,10cc,spotify:track:5OesuURQhsAqUzjegDkSQP,0.492,0.369,0,-13.376,1,0.0309,0.17,0.000598,0.112,0.461,117.576,225547,4,33.45803,9,1
I Thought It Took A Little Time (But Today I Fell In Love),Diana Ross,spotify:track:1jzXG5nrBByopUda5aLIXX,0.402,0.621,6,-9.285,1,0.084,0.396,9.41e-05,0.215,0.427,133.49,205333,4,39.21831,10,1
Wild Night,Van Morrison,spotify:track:1A7hIo1C8jacIQ5ZiCjc8g,0.568,0.714,7,-7.139,1,0.0445,0.174,0,0.0429,0.955,146.338,213600,4,42.99791,7,1
Amapola (Pretty Little Poppy),Benny Goodman,spotify:track:5Zq51T66500WOLxf3KErak,0.596,0.284,5,-13.06,1,0.038,0.943,0.000139,0.323,0.748,135.089,179640,4,29.44155,9,0
My Heart Never Changed,Kayak,spotify:track:0sfYI3NSHqhi7hlxwowevR,0.322,0.258,0,-13.402,0,0.0333,0.919,0.102,0.102,0.34,134.797,152333,1,35.87862,6,0
I'll Never Love This Way Again,Dionne Warwick,spotify:track:2rtZe8GV58BxCXJrBVmZbm,0.384,0.36,2,-10.733,1,0.0283,0.146,6.51e-06,0.103,0.251,131.056,211225,4,34.05965,9,1
Skybird,Tony Orlando & Dawn,spotify:track:4Lz3enHeIXVTVpvim4vyFz,0.419,0.415,4,-11.844,1,0.0376,0.246,5.25e-05,0.14,0.419,122.354,229267,4,36.4528,10,1
Like A Sunday Morning,Lana Cantrell,spotify:track:3jjBnB7v3HpQ0VD4A3QE5U,0.363,0.884,3,2.291,1,0.0375,0.104,0,0.15,0.476,81.47,189989,4,29.23695,9,1
Petrified Forest,Captain Beefheart & His Magic Band,spotify:track:3jmn8SVv6csDRAuciqtTwF,0.465,0.689,9,-10.724,0,0.191,0.578,1.35e-06,0.0927,0.634,151.754,100467,4,27.31794,7,0
Day of the Lords - 2019 Digital Master,Joy Division,spotify:track:4sv6PcG4kX19kTP5HUV4VN,0.318,0.627,9,-7.642,1,0.0317,1.68e-05,0.916,0.104,0.115,124.582,289787,4,34.44823,15,0
El Mayor,Silvio Rodríguez,spotify:track:77iBjvw0tuD15Ef5LfUPrp,0.647,0.301,2,-14.311,1,0.0804,0.7,2.04e-06,0.106,0.569,126.798,213839,4,31.47373,10,0
Something He Can Feel,Aretha Franklin,spotify:track:4IOtu2nO8Us3kPtEZmUr0k,0.613,0.393,0,-13.305,1,0.0442,0.224,0,0.45,0.64,107.72,381827,3,55.50911,13,1
The Girls' Song,The 5th Dimension,spotify:track:35yexrKHrp4z4nrSrnVGmw,0.552,0.355,2,-12.446,0,0.0299,0.52,9.61e-06,0.0687,0.483,115.161,224707,4,31.76149,12,1
Temptation Eyes,The Grass Roots,spotify:track:6KYEtZi2zMlIULXzca9mjp,0.546,0.721,3,-10.107,1,0.0278,0.0217,0.000345,0.123,0.893,134.575,154600,4,36.90618,7,1
The First Cut Is The Deepest,Rod Stewart,spotify:track:3FeYjbIVqvAhuTcwsE6K3v,0.546,0.627,0,-9.037,1,0.0244,0.316,0.00114,0.096,0.764,81.278,271200,4,36.97287,8,1
Belle,Al Green,spotify:track:7gCp8Ze97mZJpNPC6DmfQv,0.55,0.427,5,-14.106,1,0.0503,0.371,1.89e-06,0.266,0.612,148.009,289427,4,27.238,14,1
Long Lonesome Highway,Michael Parks,spotify:track:7qHGRefOGiaPqrG4IEckcv,0.605,0.263,2,-13.534,1,0.0412,0.894,0.0635,0.12,0.343,85.112,128280,4,74.2438,3,1
It's A Crazy World,Mac McAnally,spotify:track:5hydHqBbSs3p8DukALigRS,0.387,0.476,0,-9.949,1,0.0271,0.438,0.00459,0.108,0.619,84.643,194079,4,41.84447,9,1
Einstein on the Beach: Knee Play 3,Philip Glass,spotify:track:1s3uQTkmx7WT6chTA3q5Fa,0.436,0.319,0,-20.008,1,0.0716,0.921,0.00166,0.192,0.136,164.51,338600,5,56.91646,14,0
Requiem: Pie Jesu,Andrew Lloyd Webber,spotify:track:6IF0HjBsCGquXRhwXMKJD8,0.157,0.0442,8,-23.595,1,0.0405,0.946,0.00039,0.11,0.0562,142.678,205267,3,38.11206,9,0
Distant Lover,Marvin Gaye,spotify:track:5Xt3RUiOkiH2pGYtMTVeNS,0.474,0.35,4,-12.973,1,0.0266,0.383,0.000305,0.057,0.527,141.906,255987,3,33.52748,15,1
The Sea Begins,Nature's Mystic Moods,spotify:track:6gKXuQLjP7vCjUCMAvz1bu,0.172,0.483,8,-35.983,1,0.305,0.0284,0,0.391,0.027,78.979,150507,5,23.15009,7,0
Amante a la Antigua,Roberto Carlos,spotify:track:7ahTU8DYFPKRZNXgGjOvGC,0.671,0.296,5,-12.981,1,0.033,0.644,0,0.0992,0.831,90.845,194760,4,75.64577,9,0
Garden Party,Rick Nelson And The Stone Canyon Band,spotify:track:7pzVg3DrKbo8JMJFCHsMQ9,0.781,0.367,2,-15.957,1,0.0767,0.482,3.94e-05,0.127,0.784,144.04,225867,4,28.64889,10,1
Open The Door (Song For Judith),Judy Collins,spotify:track:7wliemSUQ2bYbNwMC2UmxZ,0.611,0.269,10,-15.339,1,0.0321,0.771,0,0.15,0.563,120.242,253707,4,19.77267,11,1
Akhnaten: Window of Appearances,Philip Glass,spotify:track:0O9YMV4YpWMISbPDCnzYse,0.0878,0.194,9,-16.966,0,0.039,0.974,0.831,0.183,0.123,181.22,262640,3,26.6972,16,0
Let's Straighten It Out,Latimore,spotify:track:3NT269TRBguAiEH4H2tFsC,0.76,0.451,5,-13.588,1,0.0462,0.378,0.00476,0.105,0.8,84.88,206973,4,26.91001,8,1
The More You Do It (The More I Like It Done To Me),Ronnie Dyson,spotify:track:7AuAson3xLOLK4cfaSwdJZ,0.557,0.505,6,-13.348,1,0.0629,0.0193,0,0.118,0.957,137.064,191067,3,48.07557,9,1
Work To Do,The Isley Brothers,spotify:track:6CZd52tAm2Cms0px3idmoc,0.694,0.854,11,-6.908,1,0.0389,0.367,1.79e-06,0.0769,0.936,85.429,190653,4,61.5394,9,1
Refugees - Single Version / 2005 Digital Remaster,Van Der Graaf Generator,spotify:track:6q9qkX5xt8HTXPvfmYHlEU,0.148,0.442,0,-10.028,1,0.0328,0.374,0.723,0.519,0.188,149.63,318453,4,21.0608,12,0
I'm A Fool To Want You,Dexter Gordon,spotify:track:4EaNQXQIuiBlQe5fe5fae6,0.471,0.0973,5,-15.674,0,0.044,0.98,0.882,0.138,0.292,91.239,402573,3,51.99265,18,0
I Passion You a Leap of Love-Flame,Iasos,spotify:track:0JRVEPFYY4CdlRv9LMhzXe,0.37,0.549,7,-14.608,1,0.0795,0.992,0.946,0.249,0.19,46.074,46027,4,0.0,2,0
That's When The Music Takes Me,Neil Sedaka,spotify:track:4bCAhwWnHymmv1PSrmYARH,0.4,0.789,3,-5.812,1,0.0411,0.692,0.00855,0.895,0.466,146.804,187467,4,46.23528,7,1
I Saw A Man And He Danced With His Wife,Cher,spotify:track:4EtzSsSdIyOU2nJSyzmHvs,0.284,0.261,2,-13.842,1,0.032,0.526,0,0.214,0.223,89.486,194267,4,24.85472,9,1
Hitler was a Vegetarian,The Residents,spotify:track:4gw3CUnoaCy24pa3hMRKpT,0.204,0.616,0,-10.095,1,0.0726,0.72,0.718,0.394,0.152,76.001,1112213,4,43.05094,28,0
Deixa Nao Deixa,Rosa Maria,spotify:track:5NagvyOz5e6Z4TjO97e1U3,0.609,0.813,0,-11.158,1,0.173,0.199,0.00282,0.188,0.826,113.889,154755,4,22.4646,7,0
Flood Tide,De Wolfe Music,spotify:track:3PqohfKruEKvk1dYcDEEA0,0.52,0.605,0,-11.396,0,0.051,0.889,0.795,0.309,0.845,151.347,171226,1,57.25065,9,0
I'm So Proud,The Main Ingredient,spotify:track:1xeWQGjKglXSsCHgmIzpYm,0.262,0.302,10,-14.827,1,0.0305,0.952,0.408,0.234,0.37,137.895,214307,3,43.87701,11,1
Joy,John Coltrane,spotify:track:3ZWmBEx63Z1okrvMnFP6Xd,0.408,0.517,7,-12.808,0,0.0428,0.595,6.63e-05,0.106,0.644,108.807,532400,4,56.33294,22,0
Star On A TV Show,The Stylistics,spotify:track:2vUrR108jJd0yEIUsU7cv9,0.507,0.414,10,-10.344,1,0.0244,0.552,4.05e-06,0.245,0.503,91.527,252680,4,38.0441,11,1
A Menina Dança,Novos Baianos,spotify:track:3pSTUZbp7J5jg2JHChTf21,0.581,0.677,9,-7.428,0,0.0422,0.772,0.00468,0.129,0.91,105.468,232200,4,35.49585,9,0
Sweet Music Man,Kenny Rogers,spotify:track:6lLuXzXjjgm1yL6IuaWTCL,0.464,0.15,2,-19.901,1,0.0388,0.555,2.45e-05,0.155,0.289,78.479,261307,4,27.98845,12,1
Statesboro Blues/ Church Bell Blues,David Bromberg,spotify:track:6c8zE37nY0GcwFWAIppQbq,0.578,0.261,2,-13.76,1,0.0625,0.71,8.57e-05,0.685,0.36,102.952,307707,4,116.31332,15,0
Empate de Amor,Los Muecas,spotify:track:5YRuROQLBheWIatgkuCBG1,0.599,0.346,7,-16.508,1,0.0509,0.0762,0.00938,0.344,0.527,112.635,192333,4,33.81196,9,0
Logunedé,Gilberto Gil,spotify:track:7yx0UU7RjwJkKkMuG0fsdb,0.67,0.602,9,-8.07,0,0.0248,0.311,1.84e-06,0.2,0.68,109.776,238933,4,21.00166,12,0
She Used To Love Me,Sunnyland Slim,spotify:track:1aoiDIcrlJvIc6kvYOgSm2,0.407,0.289,4,-14.419,1,0.0344,0.994,0.218,0.0863,0.569,66.543,178733,4,17.34905,10,0
Dancin' Man,Q,spotify:track:6RBK4wOuI4nw3pYT3MSTjm,0.849,0.702,9,-9.154,1,0.0308,0.0804,3.63e-06,0.088,0.979,112.171,156133,4,27.48455,9,1
Elected,Alice Cooper,spotify:track:6avV0X27a8FKFbX8JOdHbc,0.295,0.74,9,-13.073,0,0.0344,0.0604,0.142,0.193,0.506,135.299,248040,4,48.07201,8,1
Chase The Clouds Away,Chuck Mangione,spotify:track:2q82JCEyg3G61cEIXk1nqN,0.414,0.349,0,-13.947,1,0.0408,0.609,0.191,0.0946,0.356,73.574,291800,4,29.69539,16,1
They've Got a Bomb,Crass,spotify:track:129w0avEisryY8Y1SbSLIY,0.371,0.999,2,-3.616,1,0.199,0.000842,3.63e-06,0.349,0.0359,116.283,227947,4,25.03927,7,0
Que Va a Ser de Ti,Joan Manuel Serrat,spotify:track:1yhdRrgE0E8f4gs0wQKu60,0.278,0.356,9,-8.34,1,0.0302,0.773,0,0.142,0.515,185.34,278107,3,20.43612,13,0
Amarillo,Neil Sedaka,spotify:track:0Fel4qXag2FxOQQKVoq40X,0.724,0.715,0,-6.332,1,0.0327,0.114,1.18e-05,0.161,0.973,126.549,198000,4,31.31671,8,1
Samba do Ziriguidum - Ao Vivo,MPB4,spotify:track:1iwVCvSYca3wCi37dPwyxz,0.433,0.901,2,-7.962,0,0.0876,0.683,0.891,0.278,0.709,132.302,105507,4,37.04423,7,0
Ni El Dinero Ni Nada,Ramon Ayala Y Sus Bravos Del Norte,spotify:track:1iVTEYGy9dKQSdNYRtkIvj,0.777,0.74,9,-5.68,1,0.12,0.208,0.003,0.0375,0.707,106.553,250733,4,49.61949,11,0
My World,Bee Gees,spotify:track:51VbUJoYc1TX1e7GPcLhFQ,0.767,0.43,4,-12.667,0,0.0619,0.045,0.00273,0.143,0.961,96.225,206160,4,37.9573,10,1
Baby You'll See,Black Heat,spotify:track:5Ocn35iFEKb6SbHqk75ld8,0.526,0.254,7,-15.969,1,0.034,0.447,0.495,0.27,0.324,138.379,250267,4,53.43155,7,0
Bring It On Home,Lou Rawls,spotify:track:7lemF5PY2O8aGkhHUyz2Bp,0.454,0.571,0,-8.977,1,0.0667,0.142,0.000163,0.179,0.792,184.125,178627,4,44.88178,9,1
Al Final de Este Viaje en la Vida,Silvio Rodríguez,spotify:track:2ja41V8fXBHRDTl3O9zw5L,0.504,0.261,9,-12.577,1,0.062,0.794,0,0.147,0.483,145.376,225984,4,56.62075,9,0
Le juge,Jean-Michel Jarre,spotify:track:3zeLEJ5GUaHGMevMXUG74w,0.178,0.107,5,-9.22,0,0.0414,0.798,0.713,0.144,0.297,94.215,77387,4,28.14887,4,0
Zum Wohl,Cluster,spotify:track:1vPMsoNLAd7hwHZQDYuZSM,0.548,0.238,5,-18.95,1,0.0336,0.9,0.902,0.0914,0.171,125.694,414173,3,29.80532,18,0
Nobody Can Live Forever,Tim Maia,spotify:track:7w3ymiN6ciV6H11PpJLLIX,0.8,0.572,7,-9.997,1,0.0541,0.0614,1.53e-06,0.13,0.851,79.824,172855,4,19.21994,6,0
Pearl,Tommy Roe,spotify:track:0xNNY2vwkuWtyPT34WuG5B,0.457,0.518,9,-10.301,1,0.0294,0.0318,0.00119,0.076,0.715,166.18,176000,4,42.66844,7,1
I Need - 1996 Remastered Version,Buzzcocks,spotify:track:7c45anNUaONPb1XGxFnMFR,0.249,0.885,5,-7.623,1,0.0513,4.98e-05,0.00934,0.345,0.671,99.717,162333,4,30.30927,5,0
Is It Because I'm Black,Syl Johnson,spotify:track:2tqd5MGF8wXhpHoOKXoF3A,0.755,0.528,8,-8.946,0,0.072,0.33,0,0.142,0.883,135.104,454853,4,29.72269,17,1
You're A Special Part Of Me,Diana Ross & Marvin Gaye,spotify:track:09fFNAVcwcXJcXUP7mM4Xe,0.502,0.563,8,-9.626,1,0.0523,0.224,3.55e-06,0.263,0.526,152.167,221053,4,52.58053,6,1
Fool's Paradise,The Sylvers,spotify:track:6tKZbih1sT2ouzr8Atkbrv,0.584,0.785,8,-6.485,0,0.0339,0.713,0.000416,0.108,0.964,96.353,149227,4,31.50613,9,1
Fishing Blues,Taj Mahal,spotify:track:0uITUUbVsem2MZFZordTuO,0.62,0.132,2,-21.224,1,0.0521,0.909,0,0.101,0.554,80.604,183438,4,27.23231,10,0
Festa de Umbanda,Martinho Da Vila,spotify:track:4auEly6WQF3aHdaP6CGqza,0.631,0.648,2,-11.346,1,0.267,0.738,0.000645,0.062,0.773,114.661,234373,4,61.9498,6,0
Giving It All Away,Roger Daltrey,spotify:track:4oagIqqxeeT4ehp7YjsiYn,0.317,0.563,5,-6.209,1,0.0376,0.454,0.000284,0.202,0.225,83.561,207813,4,35.59705,11,1
Achilipu,Las Grecas,spotify:track:3FKQdBznnNDfZCBDPxaTtl,0.432,0.814,7,-6.3,0,0.0772,0.45,0,0.122,0.683,98.667,149560,4,23.15846,7,0
In The Rain,The Dramatics,spotify:track:6aKFAhG7hCy71wLDMKjP5G,0.421,0.514,8,-9.52,0,0.049,0.591,8.97e-05,0.337,0.564,145.653,209213,4,52.46842,7,1
Tryin' To Love Two,William Bell,spotify:track:6dPkTSUvQGUh705sLQ13HC,0.592,0.499,1,-11.317,1,0.0531,0.243,9.32e-05,0.116,0.77,106.555,207293,4,35.84518,10,1
Rolene,Moon Martin,spotify:track:6OPRgLCf7wSWe4bbxIYraH,0.647,0.689,0,-6.288,1,0.0431,0.194,1.64e-05,0.0772,0.562,137.057,216067,4,44.98618,9,1
"Whenever I Call You ""Friend""",Kenny Loggins,spotify:track:5NCY3uTCovd93aqwbodUhm,0.461,0.551,0,-13.095,1,0.0345,0.114,0,0.11,0.689,129.716,237827,4,43.90947,8,1
Watching Scotty Grow,Bobby Goldsboro,spotify:track:6UWyHvsLmA1sRv1wwJORM2,0.506,0.401,2,-11.96,1,0.033,0.474,0.00191,0.358,0.567,90.259,157507,4,22.96512,8,1
You And I,Rick James,spotify:track:5Mhf6GA6G6ugP2x7mnAGyY,0.782,0.874,8,-6.651,0,0.0759,0.297,0.00327,0.572,0.826,119.378,486027,4,25.40158,18,1
Baby Won't You Let Me Rock 'N Roll You,Ten Years After,spotify:track:5qP0zsvkc4uzRPMcDqOlDu,0.289,0.934,2,-5.064,1,0.0574,0.0758,0.000712,0.279,0.846,155.02,134667,4,47.6229,7,1
Pulstar - Audio,Vangelis,spotify:track:1iXsHi0p8VgYdIM2AFQukl,0.571,0.486,3,-16.09,1,0.0413,0.57,0.945,0.159,0.0882,122.65,347400,4,49.68987,12,0
Mass,YELLOW MAGIC ORCHESTRA,spotify:track:0EXQOUhz2tsLyRl8K3ZhFp,0.648,0.735,11,-6.218,0,0.033,0.0794,0.84,0.117,0.672,101.748,267853,4,29.83528,14,0
Day Tripper,Anne Murray,spotify:track:76Kd9WcnUdfP0ePxRqujGa,0.793,0.783,8,-9.462,0,0.062,0.121,0.00112,0.103,0.939,130.477,173200,4,30.10056,10,1
"The Ballad of Sweeney Todd: ""His Hands Were Quick, His Fingers Were Strong""",Stephen Sondheim,spotify:track:6DuvzywDvjoNfL1v8SZQX9,0.585,0.23,7,-18.558,1,0.0613,0.92,4.75e-06,0.618,0.603,118.823,40760,4,21.64938,4,0
Les deux fanfarons au bowling,Vladimir Cosma,spotify:track:0E0XKWxnclsRVoWl0MXLle,0.824,0.393,0,-9.121,1,0.038,0.868,0.774,0.0937,0.625,129.961,126813,4,32.47471,7,0
I Can't Stand The Rain,Eruption,spotify:track:2SWmfd8iv4CiBOztWJebux,0.708,0.693,11,-9.557,1,0.0917,0.211,0.000515,0.162,0.892,108.319,185733,4,36.41311,9,1
