track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
To Susan On The West Coast Waiting,Donovan,spotify:track:0Ifdz8UB0BV0ky73ezJTkv,0.62,0.103,0,-24.071,1,0.0569,0.257,0.807,0.167,0.791,109.301,192360,4,52.02809,7,1
Memphis,Lonnie Mack,spotify:track:5ci1SmCBwodTJrq5zeW4fp,0.655,0.602,7,-9.742,1,0.025,0.0533,0.953,0.0435,0.769,101.628,148520,4,41.08591,8,1
Jump and Bray Medley,Harry Belafonte,spotify:track:752VjKC2oSQHTgNaQznclR,0.459,0.699,5,-8.286,1,0.0612,0.769,0,0.161,0.795,92.443,261253,4,32.82888,12,0
Ramblin' Rose,Nat King Cole,spotify:track:6bZlab0NrNteVppLu9C2Zy,0.431,0.379,9,-8.615,1,0.0267,0.794,0,0.303,0.31,97.061,167853,4,31.38284,10,1
He Sabido Que Te Amaba (Ho Capito Che Ti Amo),Javier Solís,spotify:track:4kqpiX1DYBKBS0FIpOVaHB,0.537,0.256,4,-9.205,0,0.0305,0.927,3.76e-05,0.361,0.599,98.77,169600,4,37.49107,8,0
Fête dans les rues de Bagdad,André Hossein,spotify:track:5yKibpoEaDND72laL8wBDX,0.463,0.389,7,-13.945,1,0.0363,0.0144,0.604,0.304,0.857,124.877,63228,4,20.6354,4,0
So Good Together,Andy Kim,spotify:track:7ntvk3Wh8i14tnMyAkRpfk,0.625,0.686,9,-7.84,1,0.0308,0.279,0,0.0883,0.848,100.394,174560,4,31.95392,9,1
Quanto costa morire,Francesco De Masi,spotify:track:6EWgQkbpK6QOPqGCdMFYCX,0.516,0.433,4,-15.145,0,0.035,0.269,0,0.43,0.741,103.009,152927,4,32.26773,10,0
Death Of An Angel,The Kingsmen,spotify:track:7mp74IKoo9oaES5JwBWBWO,0.794,0.308,7,-13.539,0,0.0537,0.649,0,0.106,0.679,113.808,153652,4,23.09945,10,1
"D'un Temps, D'un País - En Directe",Raimon,spotify:track:7L12F9odNQF9cog8HbanrN,0.497,0.497,9,-15.168,0,0.316,0.923,5.01e-06,0.653,0.556,115.366,180970,4,66.66658,6,0
Te Deum laudamus 1,Angelo Francesco Lavagnino,spotify:track:39qjKSzmjbKQN6Aoo0q3oO,0.226,0.194,11,-13.309,0,0.0288,0.995,0.00451,0.174,0.372,79.53,74267,1,29.49995,3,0
Heaven Knows,The Grass Roots,spotify:track:5gO7fXwncP766lzRXlNvxa,0.687,0.588,0,-9.744,1,0.0334,0.135,0.000234,0.0572,0.956,125.808,146827,4,35.52521,7,1
Confissão De Amor,Trio Melodia,spotify:track:137JA5Rlqo8T4cLW6I7Q3O,0.686,0.425,5,-11.873,1,0.0315,0.916,0.0461,0.105,0.896,107.243,158800,4,44.76029,9,0
The Intro And The Outro - 2007 Remastered Version,The Bonzo Dog Band,spotify:track:6MDNqJbi5J59cmqF4OPX0J,0.63,0.767,3,-11.201,1,0.23,0.299,0,0.278,0.637,125.74,183653,4,53.51538,8,0
Make Me Yours,Bettye Swann,spotify:track:3axZhjWYerBhaovH5MlkTZ,0.711,0.492,3,-8.119,1,0.0325,0.454,1.45e-05,0.126,0.868,107.917,195293,4,21.45627,8,1
I Ain't Gonna Eat Out My Heart Anymore,The Young Rascals,spotify:track:52z21PGoOimhAG3dMEtY9F,0.521,0.402,5,-17.071,0,0.0421,0.124,0.00514,0.0746,0.708,111.134,163200,4,40.5613,10,1
Appalachian Spring: VIII. Coda. Moderato,Aaron Copland,spotify:track:2URjwQulkDiDmFdjSPrcSc,0.0623,0.00246,0,-39.609,1,0.0457,0.972,0.853,0.0771,0.0428,70.2,205533,3,76.32757,9,0
"They're Coming To Take Me Away, Ha-Haaa!",Napoleon XIV,spotify:track:794O0j1i57zgUMC7BCBMqY,0.821,0.707,1,-17.299,1,0.269,0.487,0,0.536,0.228,107.03,134067,4,41.78797,6,1
Next Plane To London,The Rose Garden,spotify:track:7lbPDDVBPdsOVTOzu7KQq7,0.388,0.441,9,-13.223,1,0.0535,0.137,5.42e-05,0.182,0.883,206.687,151000,4,22.96262,8,1
Krawall (Repressiver Montag),Amon Düül,spotify:track:3mjTlnipYmHtOr6h049LOd,0.46,0.392,1,-21.33,1,0.127,0.886,0.889,0.284,0.539,90.73,193613,3,34.14956,11,0
Samba de Aviao,Antônio Carlos Jobim,spotify:track:0xTFGnKNP2ydFUyGunKPUD,0.318,0.153,10,-19.717,0,0.0399,0.654,1.21e-05,0.0863,0.232,152.684,130867,4,40.25148,8,0
Pledging My Love,Johnny Tillotson,spotify:track:39gCUsGax4jiztl3ZBtXMz,0.231,0.4,5,-8.947,1,0.0305,0.929,0,0.156,0.446,170.667,151933,3,17.56894,8,1
Deck Of Cards,Wink Martindale,spotify:track:4U3S2BgQeX25uW0fEPDSSt,0.49,0.376,0,-16.06,1,0.618,0.871,4.1e-06,0.121,0.672,170.841,240880,3,26.96262,10,1
Unarmed Combat,David Lindup,spotify:track:7aLCpo96hi1lzVBQfQgnMz,0.459,0.769,1,-16.335,1,0.0989,0.157,0.535,0.136,0.111,151.119,116784,4,18.51402,6,0
A Woman's Hands,Joe Tex,spotify:track:5oPno5EuUJ3zFdx2IOyG2u,0.567,0.508,0,-10.56,1,0.0358,0.815,0,0.185,0.499,83.683,210213,3,59.34861,11,1
Cha Cha Cha Montuno,Niño Rivera,spotify:track:1bHetxEpZojt3OdI299xBF,0.78,0.485,2,-13.211,1,0.0491,0.525,0.0149,0.114,0.794,132.134,553045,4,73.54812,20,0
Poovittu Poovittu,P. Susheela,spotify:track:2eMYedbiHsofqjdubR8lp1,0.459,0.298,10,-15.349,0,0.108,0.965,0.896,0.39,0.716,149.101,213987,4,27.31614,12,0
Gare,I Marc 4,spotify:track:1EL1PKfDQSW2GBMLYt8qBG,0.322,0.848,4,-7.009,0,0.0375,0.0868,0.184,0.154,0.556,135.794,171867,4,15.2728,9,0
Deck the Halls With Boughs of Holly,Philadelphia Orchestra,spotify:track:1MVtS2ImW6nuoIDFIHtXrU,0.545,0.341,3,-17.761,1,0.0529,0.584,0.00219,0.351,0.689,118.306,110320,4,38.40075,6,0
"Il barbiere di Siviglia (The Barber of Seville): Act I: Mi par d'essere con la testa (Almaviva, Bartolo, Rosina, Marzelline, Basilio, Figaro, Official, Choir)",Gioachino Rossini,spotify:track:6AJSdcvt9UIrVw6AREgzzM,0.513,0.484,0,-13.497,1,0.05,0.936,0.106,0.0651,0.279,111.511,123800,4,35.17701,5,0
Padaaru Naavayasu,P. Susheela,spotify:track:2v1ZszNRpN8eQyfOfbszrW,0.383,0.616,6,-9.309,1,0.0532,0.978,0.913,0.744,0.646,111.503,176840,4,53.4819,8,0
Dupree's Diamond Blues - 2001 Remaster,Grateful Dead,spotify:track:1bY3fB4kNjNG2HvLirkLpl,0.523,0.452,2,-9.312,0,0.0285,0.341,0,0.203,0.831,101.235,212093,4,49.05286,10,0
Quan Te'n Vas,Raimon,spotify:track:08lxO0uWj9cCm6IQC5yKiq,0.707,0.253,0,-9.111,1,0.0383,0.915,0,0.133,0.301,100.698,107243,4,27.10434,6,0
When You Wish Upon a Star - Remastered 1995,Sonny Rollins,spotify:track:5dA74ZQRFFs5Asb1GvNUhI,0.559,0.233,2,-13.992,1,0.0409,0.658,0.631,0.0974,0.407,137.407,197400,4,40.12414,10,0
Blues pour Bellissima,Michel Legrand,spotify:track:15x0nBP00oOdpigpTnnyiJ,0.341,0.17,8,-16.242,1,0.051,0.875,0.756,0.165,0.238,61.522,65638,4,22.39377,3,0
Together,The Illusion,spotify:track:0moOdsvd8f8emEmKfbAX6r,0.515,0.572,3,-8.607,1,0.0261,0.0598,0.0508,0.0846,0.778,134.857,286467,4,22.74547,14,1
Chelsea Morning,Joni Mitchell,spotify:track:5G0q5jtbxFCoqfbIDCIGky,0.57,0.35,4,-8.849,1,0.0288,0.855,0,0.186,0.781,88.361,151600,4,33.73091,6,0
The Letter,The Arbors,spotify:track:345aae5fYihYxFQIOt0M14,0.407,0.585,3,-5.778,0,0.0268,0.635,0.058,0.075,0.432,91.633,211133,4,30.52079,8,1
El Amor de la Paloma,Irma Serrano,spotify:track:61z8k0TXIgTGKrFovQ5RJZ,0.542,0.37,4,-8.174,1,0.031,0.598,0,0.16,0.72,114.654,200387,4,32.66376,12,0
Cross My Heart,Billy Stewart,spotify:track:4shFFsEAF1j6RcI42EeNS8,0.552,0.601,2,-8.828,1,0.0272,0.772,0.000375,0.16,0.567,76.831,183907,4,27.75342,12,1
"Lonely Boy, Lonely Guitar",Duane Eddy,spotify:track:1TUgwU1KIVdyCt6V75Rjc8,0.464,0.495,0,-10.107,1,0.1,0.82,0.239,0.103,0.694,176.463,138707,3,23.7195,7,1
Any Way That You Want Me,Evie Sands,spotify:track:0Hn2czXxRzvTHPshSNpXgT,0.325,0.562,7,-6.099,1,0.0489,0.232,0.000163,0.138,0.378,168.935,217973,4,37.88804,11,1
Cien Mil Cosas,La Sonora Matancera,spotify:track:2r8h4sI14yTfjs8CVGNDP4,0.668,0.22,4,-10.316,0,0.0373,0.666,0,0.111,0.456,95.307,165080,4,49.65173,8,0
Someday (You'll Want Me to Want You),Della Reese,spotify:track:2K9dRneu5EzYZ2Fcv7SEM1,0.442,0.304,3,-10.942,1,0.0661,0.929,0.000382,0.104,0.371,183.026,314467,3,43.5559,12,1
Knights of the Square Table,Johnny Hawksworth,spotify:track:1KmtNCxHdfxROn8C8VA51h,0.435,0.325,5,-13.384,1,0.0394,0.921,0.00138,0.164,0.268,73.201,70441,4,50.52376,4,0
Love Letters,Ketty Lester,spotify:track:5a4wqI1vPgZ5cW2gbDEagn,0.584,0.298,7,-14.282,0,0.0316,0.711,0.0498,0.174,0.341,124.834,163187,3,36.83756,10,1
Sing a Song of Sixpence,The Matadors,spotify:track:5zR1fB7crjn1W8cH5LNCTv,0.469,0.423,9,-10.024,1,0.033,0.236,0,0.11,0.528,110.58,114861,5,32.26897,6,0
Shame On Me,Chuck Jackson,spotify:track:2fbMIIgUDUcbdspYZKnACp,0.366,0.626,8,-7.356,1,0.0341,0.457,0.0105,0.18,0.394,100.631,162453,4,34.84082,10,1
Bound for the Rio Grande,Traditional,spotify:track:3htGJQm632Z6jqmyDY4sNH,0.299,0.233,5,-18.98,1,0.0525,0.993,5.45e-06,0.144,0.312,140.561,144067,4,43.98379,8,0
Cha - Cha - Cha Loco - Remasterizado,Orquesta Casino De La Playa,spotify:track:32AXnvNaMhVVRsBsPRKTkM,0.556,0.437,3,-7.936,1,0.0665,0.906,0.845,0.268,0.601,142.957,176133,4,51.32779,8,0
Go,Wayne Shorter,spotify:track:24mcjv8HG3Db33HGh16O4Z,0.351,0.287,2,-15.535,0,0.032,0.669,0.00267,0.361,0.261,142.341,342573,4,39.41834,16,0
African Memories,Joel Oppenheimer,spotify:track:6wpykobFU3SnSgjtp9HDEm,0.717,0.0715,0,-23.961,0,0.917,0.98,0,0.171,0.647,45.363,99240,4,36.40572,3,0
De Qué Manera Te Olvido,La Sonora Santanera,spotify:track:2HZ4lEC8BB5QIoW2JbckPg,0.725,0.366,9,-8.378,1,0.0427,0.554,5.67e-05,0.0757,0.827,106.592,162627,4,36.03113,7,0
Lady Godiva,Peter And Gordon,spotify:track:1nneC7m6oPIo1JuCXPZyHa,0.633,0.486,5,-9.518,0,0.0319,0.77,0,0.0536,0.766,124.69,147040,4,34.16863,8,1
No Me Hagas Menos,Vicente Fernández,spotify:track:03ZnP4f6xyY6sDrPX3fz83,0.357,0.288,7,-6.611,1,0.0281,0.56,6.94e-06,0.164,0.487,91.174,175680,4,47.85534,9,0
Visiting Louise,Francis Lai,spotify:track:6cBIpw86y8lQ2In1aVaMkQ,0.155,0.0505,2,-19.913,0,0.0367,0.926,0.829,0.372,0.148,138.038,152893,5,27.35607,8,0
Good News,Sam Cooke,spotify:track:4UcxTnA6C5vCW79PIZ38Vx,0.663,0.638,2,-8.765,1,0.0592,0.691,0,0.302,0.869,119.479,146493,4,49.12307,7,1
So You Want To Be A Rock 'N' Roll Star,The Byrds,spotify:track:3PFOfOdzObTrsIA7pTkJWN,0.37,0.683,2,-8.163,1,0.0387,0.0036,6.32e-06,0.451,0.728,154.044,126160,4,28.3329,8,1
La javanaise,Serge Gainsbourg,spotify:track:5gHPSORJBqP7rER1cbYB5x,0.501,0.375,9,-15.525,1,0.0364,0.227,5.97e-05,0.236,0.51,129.762,149680,3,28.17207,8,0
(Theme From) Any Number Can Win,Jimmy Smith,spotify:track:2f3vUTMZ5JL2GauxqDC0la,0.685,0.887,0,-6.286,1,0.0299,0.637,0.902,0.404,0.961,97.858,131573,4,20.86823,7,1
Roses Are Red (My Love),Bobby Vinton,spotify:track:0qYok0f8O5DE8yJSo146dn,0.515,0.218,5,-10.071,1,0.0287,0.828,0,0.302,0.534,102.997,158933,4,26.29142,9,1
Promise Her Anything,Tom Jones,spotify:track:0VJxLuWZw4D4vHM7ZQJNbh,0.577,0.848,7,-9.16,1,0.0519,0.606,0,0.165,0.875,153.77,154147,4,27.80595,7,1
Send Me Some Lovin',Sam Cooke,spotify:track:41WtJR2e4HUFOsrzcq73kg,0.342,0.359,9,-12.21,1,0.0384,0.8,0,0.887,0.685,128.156,158880,3,29.74293,9,1
Peace Of Mind,Nancy Wilson,spotify:track:217TWF5jp26a93UCssbya5,0.652,0.457,0,-8.694,1,0.0258,0.182,0.00082,0.145,0.682,98.715,160107,4,25.41992,9,1
Nothing But A Heartache,The Flirtations,spotify:track:1b63ryTONnLSP14Oytqp6p,0.489,0.936,8,-4.909,1,0.0533,0.000168,0.000263,0.149,0.822,111.845,164240,4,50.21409,8,1
Petita Cançó de la Teva Mort,Raimon,spotify:track:2G2wagoj2XHTDzVRQfUTEy,0.515,0.075,3,-16.944,1,0.036,0.964,0.138,0.121,0.148,144.4,138910,3,47.29915,6,0
Femina ridens - Cantata,Stelvio Cipriani,spotify:track:2OgQhxJP8O4S8z9U8nyOVi,0.383,0.426,9,-13.545,0,0.03,0.0654,4.39e-05,0.135,0.76,144.59,204480,4,31.08521,12,0
Muchacho Triste y Solitario (Lonely Blue Boy),Los Teen Tops,spotify:track:0Vy5Xw0ldSYuKHcTayt1bE,0.323,0.376,11,-15.845,1,0.0285,0.66,0,0.723,0.365,91.355,166547,3,38.20103,10,0
O Samba Brasileiro,Carmelia Alves,spotify:track:1tRWyH6q0AV5tVg6xTKQ6O,0.625,0.748,0,-4.221,1,0.0603,0.849,0,0.157,0.854,120.842,133825,4,49.39853,5,0
Turn! Turn! Turn!/To Everything There Is A Season,Judy Collins,spotify:track:7bwHniUnXqVp59mCbrNnJc,0.451,0.166,8,-10.535,1,0.0396,0.846,4.54e-06,0.108,0.48,125.386,216533,4,21.69358,12,1
"Rigoletto: Act I: Giovanna, ho dei rimorsi",Giuseppe Verdi,spotify:track:1LQ91vXYS4MYWmYabQ5vkg,0.312,0.145,2,-19.109,1,0.0991,0.969,7.27e-05,0.171,0.0595,171.569,162920,4,48.1688,8,0
Just Once In My Life,The Righteous Brothers,spotify:track:3Qg7WE98qRezh4Jq9fCKr8,0.321,0.403,2,-13.115,1,0.0344,0.666,0.341,0.189,0.26,94.675,227013,4,33.76767,12,1
Aún,La Lupe,spotify:track:4D7hDkbVJ7dgaL5OM1Zn1f,0.471,0.583,9,-5.049,0,0.028,0.817,0.000143,0.163,0.731,96.063,137253,4,62.51798,4,0
Cabaret,Herb Alpert & The Tijuana Brass,spotify:track:3FQinj62NzAWrDVEhAC0Pm,0.763,0.344,8,-13.969,1,0.0399,0.896,0.876,0.105,0.792,84.886,161200,4,37.60064,7,1
Hold Back The Tears,The Delacardos,spotify:track:2tR2YwtBZXEDeY61ANh10r,0.501,0.658,5,-5.804,0,0.0365,0.775,1.56e-06,0.114,0.928,133.868,123027,4,21.39823,9,1
Meu Nome É Ninguém (My Name Is Nobody),Luiz Bonfá,spotify:track:2GIktFYEar8AxpNS193o9U,0.58,0.161,0,-23.246,1,0.0693,0.861,0.808,0.126,0.684,99.282,105347,4,26.53332,7,0
"Der Waffenschmied: Akt I - Arie ""Man wird ja nur einmal geboren""",Staatskapelle Berlin,spotify:track:2XbiLwA7Fve7k75bYDiFvg,0.392,0.195,9,-16.022,1,0.0359,0.94,0,0.0898,0.359,94.518,194693,3,40.52108,8,0
Don't Tell Your Mama (Where You've Been),Eddie Floyd,spotify:track:0C24UTMQt8i9nJiXdxeJAv,0.761,0.589,2,-8.768,1,0.0297,0.0656,0.000189,0.0591,0.97,116.532,185253,4,43.12979,9,1
(I Wanna) Love My Life Away,Gene Pitney,spotify:track:1fNR9tY52D1V79V5eNqxxx,0.548,0.694,0,-9.356,1,0.0359,0.811,5.38e-05,0.596,0.924,136.36,114907,4,30.44437,6,1
"Wau, Wau",Lord Melody,spotify:track:7BGTVmRQxhVJpW6kMqcstT,0.734,0.378,8,-14.555,1,0.0601,0.877,0,0.211,0.888,132.521,273107,4,52.01983,12,0
Good Time Music,The Beau Brummels,spotify:track:0mHrd0du7cKkFjswuhCOff,0.359,0.939,6,-5.796,0,0.173,0.72,0,0.368,0.546,183.807,181828,4,48.91631,8,1
Go I Will Send Thee - Instrumental,John Fahey,spotify:track:1k6BFGmOhWChxbEKbZPUtw,0.352,0.33,3,-14.188,1,0.0428,0.667,0.87,0.362,0.146,80.764,180267,4,43.12763,7,0
Are You Getting Any Sunshine?,Lou Christie,spotify:track:5Jb3RfbPcmkoKSy7003xOP,0.628,0.703,7,-8.417,1,0.0271,0.225,1.56e-06,0.294,0.941,139.044,164107,4,45.64124,8,1
Like Strangers,The Everly Brothers,spotify:track:5PW5bha8sWPGcvejOgwPiF,0.581,0.18,6,-16.892,1,0.0275,0.87,1.11e-05,0.0911,0.372,89.046,125360,4,43.55978,6,1
Weihnachtslieder: Sankt Martine,Traditional,spotify:track:1SVL9rQJFXC653nOOgsYkj,0.346,0.0539,2,-22.475,0,0.0448,0.661,0,0.139,0.262,191.928,162067,5,34.10951,6,0
O Sanctissima,Traditional,spotify:track:2sw6Yy63N3GAiQQPPuz85i,0.199,0.0612,5,-18.312,1,0.0366,0.98,0.821,0.242,0.194,58.968,118200,4,55.94625,5,0
A Steel Guitar And A Glass Of Wine,Paul Anka,spotify:track:54xxVmu4bycyQ7psgJdzrh,0.692,0.595,5,-10.899,1,0.0433,0.111,0,0.398,0.967,127.006,135133,4,43.30964,8,1
Can't You Find Another Way (Of Doing It),Sam & Dave,spotify:track:47bDqW4ZFJybnMwF9wkSZi,0.773,0.657,0,-9.578,1,0.0342,0.445,0.0024,0.0976,0.901,111.226,146253,4,41.70537,8,1
Not One Minute More,Della Reese,spotify:track:1iu7A7vOv1andAcWxcIPPF,0.348,0.467,10,-6.346,1,0.0329,0.835,0.000437,0.124,0.258,122.738,158360,4,29.87601,8,1
Corcovado,Antônio Carlos Jobim,spotify:track:5lIHXOftJDoJMOsi9IV5Nu,0.613,0.187,7,-22.096,1,0.0347,0.316,0.544,0.076,0.609,121.209,145960,4,35.41469,9,0
Do-Wacka-Do,Roger Miller,spotify:track:6mOjbQAbwAzK3y9GGPOlAq,0.602,0.317,4,-18.015,1,0.141,0.503,0,0.188,0.891,179.165,107000,4,36.00654,7,1
Campfire Girls,Billy Joe Royal,spotify:track:4B19PdOVRx9jPrf3YZSx4l,0.688,0.268,10,-19.427,1,0.0547,0.366,1.41e-06,0.227,0.545,98.099,131520,4,51.09594,6,1
L' Alibi - Shake Version 4,Ennio Morricone,spotify:track:4kFgvAxc8nkVWIpWylgCQw,0.661,0.384,2,-13.676,1,0.0373,0.0629,0.242,0.105,0.421,116.01,83040,4,22.87151,4,0
A Felicidade,Antônio Carlos Jobim,spotify:track:30v8NbrwTvOcxneGfQ7ogX,0.403,0.293,2,-13.98,0,0.0302,0.703,0.000781,0.0815,0.573,99.119,126402,5,64.67407,6,0
"God Rest Ye Merry, Gentlemen",Traditional,spotify:track:2kvsTS7077mtDZ0KVjLsZ5,0.25,0.111,5,-17.398,0,0.0336,0.992,0.861,0.158,0.515,75.745,68333,4,30.91441,4,0
The Race Is On,Jack Jones,spotify:track:2VDWYSr081eTN3US0x9mOH,0.415,0.719,6,-9.856,1,0.0395,0.357,0,0.0988,0.938,183.027,106627,5,28.14682,7,1
"I Surrender, Dear",Aretha Franklin,spotify:track:6Y3RU7srd76PTBlYBurbYS,0.31,0.414,9,-11.363,0,0.0734,0.693,3.21e-05,0.42,0.481,179.77,164667,3,66.29284,8,1
El Que Se Fue - Live,Tito Rodriguez,spotify:track:1M8EFqMgsOCm7Sr1ieFJ9R,0.848,0.578,9,-8.93,0,0.243,0.793,5.8e-05,0.138,0.916,106.044,275507,4,58.0505,10,0
Canco de Matinada,Joan Manuel Serrat,spotify:track:3frkPryxZpvIzG3IMkQb0C,0.511,0.407,2,-6.684,1,0.0468,0.681,0,0.0871,0.648,129.62,159173,4,78.93295,8,0
A Pot Of Tea (1966 Album),Jerry Goldsmith,spotify:track:15QxM2IKLyAxevCNp684Mr,0.213,0.0453,0,-19.48,1,0.0329,0.95,0.836,0.101,0.0356,77.495,133154,4,57.79904,6,0
Take Me In Your Arms (Rock Me A Little While),Kim Weston,spotify:track:6Q5UkaoE4QpsSm4kykFhKc,0.397,0.829,3,-6.935,1,0.0496,0.195,0,0.0766,0.901,178.402,175373,4,53.28169,9,1
The Wonderful World Of The Young,Andy Williams,spotify:track:1wlPVZpAHotYmO7JRfVkGx,0.177,0.162,5,-15.821,1,0.0335,0.828,0,0.12,0.179,174.572,149187,3,22.17381,9,1
Triste,Antônio Carlos Jobim,spotify:track:1N9e1myOWV26evyObwnkoM,0.405,0.341,9,-20.45,1,0.0517,0.838,0.911,0.0748,0.147,82.369,129533,4,35.55266,7,0
An Arundel Tomb / Mr. Bleaney,Philip Larkin,spotify:track:0mFylYbRHPmTZnUfsux68l,0.63,0.222,11,-18.831,0,0.955,0.544,0,0.351,0.423,84.048,228613,4,76.67324,6,0
If You Were A Rock And Roll Record,Freddy Cannon,spotify:track:5Z07bJAwIfoNc9R140nKjQ,0.512,0.923,6,-6.07,0,0.0527,0.424,0,0.312,0.874,77.059,116173,4,69.93801,4,1
Battle Of New Orleans,Harpers Bizarre,spotify:track:2AVUPbwgQUGEIBdsUpzYzU,0.47,0.579,4,-12.316,1,0.0589,0.638,1.37e-06,0.119,0.842,179.86,151766,4,35.8595,9,1
Lucky Lips,Cliff Richard,spotify:track:4xHXqIwdjXRYJvwT8HNByt,0.686,0.481,4,-12.25,1,0.045,0.793,0,0.216,0.902,144.862,163840,4,40.52231,9,1
Go Now!,The Moody Blues,spotify:track:0LXCH2FepNHonEtz61tenS,0.343,0.522,5,-10.082,0,0.0348,0.385,0,0.132,0.693,119.911,191013,3,48.6071,10,1
Save The Last Dance For Me,The Drifters,spotify:track:391TUcoPonqYykPkSZ5Z9U,0.54,0.53,4,-10.583,1,0.0361,0.614,0,0.198,0.896,143.453,154960,4,39.70108,9,1
Raise Your Hand,Eddie Floyd,spotify:track:46rtoQbjaiQBN35fwXDfjK,0.708,0.253,9,-16.748,1,0.0283,0.292,0,0.237,0.93,99.506,143293,4,28.50492,6,1
Make Believe Wedding,The Castells,spotify:track:6f7xPdoHFLJ8HnnhPINELD,0.441,0.402,10,-9.816,1,0.0275,0.713,0,0.382,0.4,66.781,139133,4,33.85275,8,1
Sir John in Love: Fantasia on Greensleeves,Ralph Vaughan Williams,spotify:track:5OVMZdkNWcAEqQW2op4VEH,0.151,0.0759,0,-25.85,0,0.0411,0.828,0.627,0.0857,0.108,104.582,301707,3,28.5233,13,0
"Hey, Leroy, Your Mama's Callin' You",Jimmy Castor,spotify:track:1o4emNAxfYGZU6vugcv0XP,0.713,0.79,0,-8.853,1,0.0399,0.398,0.478,0.225,0.951,105.762,150227,4,80.17774,5,1
"Pavane, Op.50 (orch. version, 1887) - 2007 Remastered Version",Gabriel Fauré,spotify:track:5sBn6PIZeln8TlVDb7gwKf,0.168,0.0389,6,-24.0,0,0.0405,0.962,0.863,0.083,0.0572,129.196,414427,4,21.1168,18,0
Trade and Commerce (Opening),Johnny Pearson,spotify:track:1YVjl1dWjILJObpS526NxW,0.191,0.367,2,-8.917,0,0.0326,0.959,0.936,0.129,0.302,84.348,65645,4,27.1773,4,0
Cogburn Country,Elmer Bernstein,spotify:track:7gTGPtkK3fiUxdi6xsb42N,0.548,0.666,0,-7.339,1,0.0563,0.73,0.431,0.129,0.483,117.657,114707,4,36.23462,8,0
Yuri Looks Into the Mirror,Maurice Jarre,spotify:track:7yrETJ9L8mbHB3yQQEeLnE,0.214,0.323,10,-21.461,0,0.0581,0.000215,0.897,0.0886,0.0363,69.341,31040,3,8.41723,3,0
You Got What It Takes,Marv Johnson,spotify:track:38rz74MI3lV25ZfhABoQv9,0.715,0.546,7,-13.647,1,0.0864,0.776,0,0.304,0.957,136.685,159933,4,33.08575,8,1
(Come 'round Here) I'm The One You Need,The Miracles,spotify:track:6yoi38rrAaOPQwqYkeAWwf,0.698,0.733,0,-7.539,1,0.0347,0.23,0,0.324,0.879,113.935,151413,4,33.17356,6,1
I Take What I Want,James & Bobby Purify,spotify:track:3WWznQqOGeE8WVvr0s8zBc,0.604,0.749,8,-8.451,1,0.0824,0.427,0,0.339,0.774,102.265,133067,4,69.83341,6,1
Annie Get Your Yo-Yo,Little Junior Parker,spotify:track:6Nd4YWtScMzkucT3QQ3a0F,0.559,0.556,11,-7.803,1,0.0375,0.496,0.00285,0.211,0.905,75.063,142800,4,49.08025,8,1
Cab Driver,The Mills Brothers,spotify:track:2ItFgr7TEyipBFkiF2Mr3l,0.77,0.373,1,-15.763,1,0.0528,0.723,6.59e-06,0.0885,0.929,127.356,176267,4,25.68492,10,1
Mission Bell,Donnie Brooks,spotify:track:12zEAgwHjIQRYNiAAH5UiZ,0.572,0.418,2,-12.757,1,0.0528,0.844,0.283,0.222,0.592,81.481,143960,4,63.92708,7,1
Jimmy's Girl,Johnny Tillotson,spotify:track:6iWm0x69JOuVAtrObxuiVa,0.588,0.349,1,-11.112,1,0.0273,0.849,0,0.132,0.526,108.614,164960,4,55.94949,9,1
The Prophecy Of Daniel and John The Divine (Six-Six-Six),The Cowsills,spotify:track:10nP7B9nOrZUkE2nVQbOGF,0.291,0.639,10,-9.658,0,0.0382,0.566,0.000483,0.633,0.321,103.653,246333,4,35.12156,12,1
"L'Elisir d'amore, 'Elixir of Love' (1988 Digital Remaster), Act II: Saria possibile?",Gaetano Donizetti,spotify:track:6q7P4CYcddrfY1fE1cGiXj,0.559,0.0357,4,-22.589,1,0.0525,0.982,1.1e-05,0.0845,0.0564,112.714,234907,4,26.85726,14,0
Blues On The Corner,McCoy Tyner,spotify:track:4dL4C5uezPiXv2l6sout5U,0.461,0.626,5,-9.44,0,0.0433,0.619,0,0.17,0.523,117.364,360133,4,50.86455,16,0
Crawling Back,Roy Orbison,spotify:track:6rDzwydTebaXai342YicSg,0.239,0.239,2,-12.671,1,0.03,0.8,0.323,0.0792,0.0502,95.819,234227,3,42.4841,12,1
The City of Songs,Traditional,spotify:track:5HozgDcuxOIGQiZxjHDWG4,0.399,0.295,3,-11.911,1,0.0364,0.974,0.158,0.114,0.394,110.396,203893,3,61.02096,8,0
"The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo",Antonio Vivaldi,spotify:track:2jm4r2LruBBzaEM1Q3rNOg,0.266,0.19,10,-23.082,1,0.0409,0.693,0.00142,0.113,0.28,132.554,137867,4,52.10394,6,0
Changes,Crispian St. Peters,spotify:track:7rh95hfK1OEgDL6gD3nqVw,0.531,0.641,2,-8.851,1,0.0313,0.193,0,0.25,0.768,127.68,163840,4,56.01104,8,1
